;;;;;;;;;REGISTRO DE INGRESOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Codigo
Cliente";Ciudad;Zona;"Nombre Comercial o 
Nombre del Cliente";CodigoVendedor;Vendedor;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sep-22;oct-22;nov-22;dic-22;Total 2022;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sep-23;oct-23;nov-23;dic-23;Total 2023;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sep-24;oct-24;nov-24;dic-24;Total 2024;ene-25;feb-25;mar-25;abr-25;may-25;jun-25;jul-25;ago-25;sep-25;Total 2025;Total General
2350;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA FORCO;8;ROBERTO PACHECO;331.07;633.31;366.37;323.28;319.5;259.14;293.12;451.99;422.62;295.56;407.97;141.94;4245.86;0.0;325.01;399.84;473.31;1109.04;230.57;445.44;409.23;328.52;522.56;443.43;456.08;5143.04;307.4;482.6;392.34;360.09;351.03;328.21;142.58;415.41;0.0;551.33;461.22;341.27;4133.48;292.68;665.52;385.17;631.12;863.02;252.1;136.8;582.01;618.57;4427.01;17949.39
2578;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA R Y M;8;ROBERTO PACHECO;0.0;91.6;133.5;0.0;81.92;144.33;68.64;144.48;175.03;112.84;146.17;124.46;1222.97;145.48;244.87;209.71;181.8;167.08;177.07;117.84;0.0;252.46;146.29;105.11;90.69;1838.39;157.7;142.16;162.82;144.62;151.66;125.33;162.13;232.31;142.0;167.33;118.16;104.26;1810.47;148.39;88.22;165.12;165.77;149.69;135.98;94.02;124.25;0.0;1071.44;5943.27
3003;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA YANET;8;ROBERTO PACHECO;176.71;98.51;204.9;127.25;0.0;102.84;121.01;212.39;271.37;53.53;0.0;197.93;1566.46;204.47;391.01;191.86;256.23;207.63;256.47;274.46;0.0;447.7;235.88;184.78;192.27;2842.77;328.3;224.63;173.81;202.6;202.5;232.22;139.0;0.0;316.55;197.47;114.06;178.91;2310.05;189.63;142.32;251.26;178.35;211.39;199.12;118.17;236.18;178.5;1704.93;8424.2
292;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA VALLADOLID;8;ROBERTO PACHECO;121.33;104.67;0.0;0.0;0.0;0.0;114.33;0.0;128.2;0.0;0.0;90.23;558.76;0.0;0.0;144.99;0.0;164.92;114.27;111.0;0.0;160.18;0.0;178.47;150.39;1024.22;142.55;117.47;105.91;115.1;0.0;156.14;300.09;162.97;157.41;106.58;212.63;116.67;1693.5;162.36;85.74;167.58;120.32;0.0;108.07;43.95;125.77;0.0;813.78;4090.26
2394;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA PUNTA DEL ESTE;8;ROBERTO PACHECO;0.0;141.89;0.0;0.0;91.39;79.1;0.0;203.22;214.08;133.1;127.79;156.31;1146.89;139.47;161.14;194.44;313.1;224.98;166.22;141.14;310.23;269.28;259.46;235.5;230.29;2645.25;184.63;179.81;176.09;163.18;315.69;249.81;52.31;223.57;303.95;187.74;146.59;116.4;2299.76;157.49;144.61;234.78;171.9;209.81;104.53;156.82;141.98;111.84;1433.76;7525.66
3432;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA OSCAR MEJIA;8;ROBERTO PACHECO;0.0;83.36;79.02;0.0;81.06;0.0;29.83;114.36;70.96;58.87;77.27;45.83;640.57;98.8;0.0;118.89;101.77;113.16;0.0;95.19;0.0;128.91;131.62;86.82;97.26;972.42;94.09;101.3;178.77;86.94;97.29;108.97;58.33;0.0;218.87;38.95;60.0;59.86;1103.37;50.88;37.25;75.32;0.0;84.45;75.27;58.06;72.09;78.21;531.53;3247.89
2392;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA FLORES 2 (VILLA 1RO DE MAYO);8;ROBERTO PACHECO;0.0;46.62;0.0;29.78;37.86;30.56;29.23;0.0;47.92;68.62;35.66;19.93;346.18;0.0;76.85;40.02;0.0;0.0;53.26;0.0;63.28;80.06;51.74;69.38;74.25;508.83;0.0;30.95;84.16;52.2;82.64;38.03;32.08;29.73;100.23;89.34;57.3;39.02;635.67;49.34;37.91;43.07;65.55;40.09;54.03;28.99;85.22;64.26;468.46;1959.15
3427;Santa Cruz;VILLA 1 DE MAYO;CARLA IQUEZE;8;ROBERTO PACHECO;380.4;0.0;0.0;221.75;0.0;222.25;0.0;281.61;256.05;235.71;0.0;163.47;1761.24;382.31;432.75;312.73;218.64;306.62;0.0;145.94;456.79;131.62;479.53;186.45;235.88;3289.25;326.43;262.87;0.0;410.54;0.0;212.37;325.63;374.62;203.08;148.54;312.38;255.73;2832.18;172.05;308.38;411.12;255.0;306.32;175.81;137.95;518.07;257.62;2542.32;10425.0
3330;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA EXPRESS;8;ROBERTO PACHECO;118.52;137.25;126.02;100.36;108.98;89.44;50.59;0.0;122.91;76.6;109.59;0.0;1040.28;328.88;0.0;133.38;84.91;0.0;105.73;154.47;165.02;254.55;205.16;79.32;123.34;1634.76;203.44;413.23;189.61;215.21;267.53;122.11;92.2;0.0;235.93;119.66;0.0;105.03;1963.95;122.0;164.1;150.17;81.26;113.28;109.24;116.3;175.54;118.72;1150.62;5789.61
3035;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA ARANCIBIA;8;ROBERTO PACHECO;135.2;0.0;225.92;205.18;372.6;0.0;0.0;251.26;275.7;254.47;124.29;189.47;2034.07;230.4;465.91;236.13;134.75;483.9;241.27;207.34;371.17;484.41;453.34;0.0;123.05;3431.67;0.0;173.32;273.49;223.12;266.24;266.77;0.0;347.75;259.52;289.96;171.92;222.2;2494.28;112.16;224.6;343.83;354.8;286.36;237.95;82.49;334.49;305.65;2282.32;10242.34
3111;Santa Cruz;VILLA 1 DE MAYO;FERRETERIA DON LUCHO;8;ROBERTO PACHECO;189.21;117.44;0.0;202.2;198.3;227.58;0.0;177.76;242.91;193.44;71.55;215.13;1835.52;266.05;269.46;278.23;282.09;271.68;353.3;0.0;312.7;388.94;260.12;307.73;213.9;3204.19;0.0;0.0;148.21;286.76;392.84;196.65;158.55;362.43;575.44;252.51;185.17;166.78;2725.34;98.85;297.64;0.0;154.69;153.28;97.26;0.0;108.55;0.0;910.26;8675.32
3435;La Paz;VILLA ADELA;FERRETERIA NINA ( VILLA ADELA);16;ALBERTO MENESES;280.82;281.12;222.96;217.29;417.89;228.73;162.43;412.1;303.99;201.76;0.0;324.0;3053.11;336.26;462.47;508.87;432.51;594.87;0.0;250.39;545.96;365.09;432.35;104.43;371.31;4404.51;181.18;296.02;339.9;489.67;695.31;193.76;374.07;331.59;404.59;374.71;174.16;257.23;4112.19;316.84;236.38;339.75;561.8;239.44;374.3;233.5;273.74;300.38;2876.12;14445.93
3408;La Paz;VILLA ADELA;FERRETERIA BELEN ( VILLA ADELA);16;ALBERTO MENESES;0.0;219.58;289.27;143.85;0.0;104.54;286.77;312.17;330.07;265.93;155.82;265.29;2373.3;322.8;431.02;214.36;0.0;391.29;230.97;277.2;499.93;287.0;305.73;357.72;406.85;3724.87;198.67;229.73;306.57;0.0;0.0;307.99;261.03;330.59;306.97;445.41;218.94;232.27;2838.15;362.88;225.92;0.0;261.22;348.76;357.06;250.42;332.52;336.31;2475.09;11411.41
3407;La Paz;VILLA ADELA;FERRETERIA GENESIS ( VILLA ADELA);16;ALBERTO MENESES;104.93;91.36;0.0;0.0;0.0;191.68;130.62;247.36;0.0;184.63;80.35;125.86;1156.8;352.97;401.11;248.68;214.16;198.16;149.42;165.37;124.02;275.74;401.28;128.08;228.6;2887.58;168.16;0.0;0.0;265.65;227.18;195.28;186.85;315.94;174.71;233.93;177.54;140.67;2085.91;105.22;195.19;144.34;255.03;275.34;143.06;137.56;319.51;281.31;1856.56;7986.86
2552;La Paz;VILLA ARMONIA;PERNOS UNIVERSAL;16;ALBERTO MENESES;110.58;280.69;193.58;0.0;241.25;106.05;115.7;264.96;291.88;144.35;0.0;297.86;2046.91;165.78;356.21;211.36;384.97;308.01;0.0;195.23;424.4;0.0;283.94;142.03;194.72;2666.64;264.76;196.3;216.05;437.18;123.35;0.0;198.76;285.46;418.76;318.67;324.81;234.69;3018.78;179.0;0.0;320.23;0.0;354.39;253.56;167.12;326.17;254.85;1855.31;9587.65
2901;La Paz;VILLA BOLIVAR;FERRETERIA CARLOS ( VILLA BOLIVAR );16;ALBERTO MENESES;7.84;17.39;13.23;11.59;12.91;6.6;11.38;15.4;20.19;12.63;11.06;7.08;147.3;13.81;27.32;22.36;16.99;32.62;15.1;21.96;25.79;16.25;18.54;21.27;10.54;242.54;13.65;11.09;20.35;13.91;20.3;17.96;9.18;14.92;16.25;3.97;23.42;16.78;181.79;8.65;22.33;11.1;13.0;29.65;15.5;20.67;26.37;9.29;156.54;728.17
1513;La Paz;VILLA BOLIVAR;MULTIMARCAS ELECTRIC;16;ALBERTO MENESES;0.0;168.85;0.0;0.0;174.27;0.0;144.37;239.62;0.0;237.67;142.77;129.88;1237.44;0.0;0.0;0.0;0.0;228.03;121.66;118.15;0.0;315.47;0.0;0.0;156.89;940.2;118.77;128.33;326.96;232.97;0.0;0.0;0.0;165.19;427.88;60.28;77.68;112.76;1650.81;149.06;0.0;114.71;44.17;95.2;104.11;75.64;301.06;247.66;1131.61;4960.06
919;La Paz;VILLA BOLIVAR;ELECTRIC COOPER;16;ALBERTO MENESES;0.0;91.89;0.0;54.4;0.0;88.26;0.0;0.0;122.36;0.0;0.0;113.13;470.05;131.04;0.0;109.21;179.92;416.64;0.0;0.0;234.66;180.7;0.0;179.7;133.5;1565.37;0.0;87.91;106.62;268.9;0.0;178.5;98.06;236.09;321.98;72.12;207.25;148.38;1725.79;0.0;153.87;147.73;0.0;0.0;59.74;65.14;160.53;202.89;789.9;4551.11
624;La Paz;VILLA BOLIVAR;DISTRIBUIDORA SER ELECTRIC;16;ALBERTO MENESES;19.87;0.0;0.0;0.0;0.0;0.0;19.89;0.0;0.0;17.33;28.01;0.0;85.1;32.62;57.36;47.45;30.13;0.0;40.93;0.0;48.54;0.0;39.28;35.38;0.0;331.7;35.28;0.0;36.33;46.4;28.29;22.66;19.59;42.68;27.78;55.08;32.44;25.36;371.88;32.43;27.88;34.94;26.14;44.58;42.91;26.62;27.31;32.04;294.84;1083.52
1095;La Paz;VILLA BOLIVAR;REDES ELECTRICAS GUT;16;ALBERTO MENESES;0.0;0.0;130.64;98.79;0.0;0.0;155.71;0.0;158.67;0.0;0.0;0.0;543.83;0.0;257.92;257.91;0.0;324.74;85.98;114.53;133.29;212.62;322.6;174.52;0.0;1884.1;0.0;132.6;171.56;224.83;280.94;154.1;291.85;216.75;260.96;202.71;197.62;177.23;2311.15;190.75;168.44;212.07;299.32;298.8;0.0;206.36;310.63;286.64;1973.03;6712.1
1765;La Paz;VILLA BOLIVAR;ELECTRIC ILUMINA;16;ALBERTO MENESES;54.02;0.0;129.55;0.0;202.93;265.37;0.0;158.97;196.97;358.18;0.0;204.66;1570.65;250.99;0.0;308.46;234.49;0.0;257.42;123.89;540.71;0.0;0.0;261.69;174.22;2151.87;187.33;263.92;135.6;193.84;0.0;146.02;138.79;239.52;222.19;361.65;166.64;255.71;2311.2;0.0;216.74;235.7;0.0;114.08;222.53;135.52;218.06;246.52;1389.16;7422.89
698;Cochabamba;VILLA EL CARMEN;FERRETERIA RAYO ELECTRICO;15;ROLY CHALCO;0.0;17.78;70.42;0.0;0.0;14.76;13.7;34.63;29.02;15.23;22.97;12.2;230.72;18.3;0.0;27.1;30.21;0.0;0.0;15.22;39.02;53.0;0.0;14.65;0.0;197.5;0.0;0.0;0.0;0.0;38.11;13.4;12.36;18.0;0.0;35.96;0.0;19.6;137.43;8.7;18.76;20.28;25.11;27.47;10.46;21.37;0.0;32.52;164.67;730.32
699;Cochabamba;VILLA EL CARMEN;FERRETERIA LUCY;15;ROLY CHALCO;154.32;0.0;0.0;125.06;0.0;67.93;0.0;0.0;291.99;128.6;144.47;107.22;1019.6;0.0;0.0;0.0;0.0;192.55;154.86;81.71;230.26;207.47;0.0;207.17;185.24;1259.27;157.86;0.0;115.82;0.0;104.21;0.0;85.19;241.54;274.45;213.08;156.89;166.04;1515.06;0.0;329.64;154.23;154.48;0.0;146.6;131.74;175.25;0.0;1091.95;4885.88
1612;Cochabamba;VILLA EL CARMEN;FERRETERIA ELECTROMECÁNICA ALFA;15;ROLY CHALCO;120.6;121.07;124.71;134.93;155.15;0.0;0.0;0.0;0.0;95.83;90.51;134.49;977.3;0.0;183.9;120.84;284.21;0.0;143.53;139.67;251.07;159.05;181.98;0.0;135.1;1599.34;68.14;121.7;126.93;0.0;111.96;47.59;45.82;198.67;222.69;152.9;152.62;0.0;1249.02;149.06;124.11;122.64;120.79;124.25;62.61;36.59;81.68;110.85;932.58;4758.23
1624;Cochabamba;VILLA EL CARMEN;FERRETERIA AMAZONAS;15;ROLY CHALCO;89.8;0.0;0.0;92.19;157.49;94.4;83.54;119.9;88.93;94.7;0.0;96.21;917.14;0.0;0.0;58.37;0.0;0.0;0.0;0.0;135.01;208.22;0.0;91.22;129.96;622.78;161.42;0.0;0.0;150.8;171.79;95.11;133.17;177.58;157.77;165.36;183.0;123.56;1519.56;89.31;0.0;0.0;0.0;215.6;164.35;86.27;151.11;198.99;905.63;3965.11
3467;Cochabamba;VILLA EL CARMEN;REDES ELECTRICAS OMEGA;15;ROLY CHALCO;399.83;479.78;452.71;388.04;0.0;321.71;192.72;556.72;258.47;322.82;418.67;359.88;4151.33;647.78;726.57;374.8;312.74;485.0;324.09;368.34;491.19;617.76;360.64;461.98;477.39;5648.28;328.5;494.26;631.27;234.83;423.05;364.57;296.23;431.83;684.09;580.67;246.12;277.21;4992.63;214.61;290.7;147.3;267.67;351.98;283.5;180.75;547.89;515.04;2799.44;17591.69
1879;Cochabamba;VILLA EL CARMEN;FERRETERIA ANGI;15;ROLY CHALCO;77.01;0.0;117.66;61.66;162.21;54.54;47.14;174.7;0.0;79.75;73.7;82.64;931.0;118.45;102.9;120.35;126.42;87.23;68.48;86.47;105.34;0.0;203.77;182.08;110.64;1312.13;0.0;0.0;185.11;166.22;197.46;0.0;89.94;97.27;127.82;115.63;86.36;112.06;1177.86;68.9;91.46;92.4;70.77;116.57;51.7;56.43;109.89;65.18;723.29;4144.29
2476;Cochabamba;VILLA EL CARMEN;FERRETERIA PUNTO COLOR ( CHOCO);15;ROLY CHALCO;60.24;64.11;46.54;52.69;0.0;0.0;57.73;109.96;136.88;36.39;0.0;67.93;632.47;117.68;140.2;118.7;112.45;83.3;44.68;95.56;80.62;147.58;80.56;84.38;66.79;1172.53;62.65;92.7;0.0;102.44;0.0;125.95;83.0;146.57;93.38;75.2;118.93;92.48;993.3;0.0;103.48;120.21;67.22;89.42;60.4;40.08;108.12;91.95;680.87;3479.16
693;Cochabamba;VILLA FATIMA;FERRETERIA YAMILE;15;ROLY CHALCO;349.81;358.17;506.96;0.0;373.22;427.25;199.6;319.19;535.62;249.4;198.54;195.55;3713.31;408.15;383.41;223.34;453.81;428.14;401.68;169.38;711.91;613.84;449.78;562.64;443.55;5249.62;378.58;297.62;448.09;263.27;253.07;279.14;465.68;417.91;403.52;382.45;232.0;182.56;4003.89;314.56;524.48;363.05;355.81;321.86;306.53;312.05;595.74;586.5;3680.57;16647.4
692;Cochabamba;VILLA FATIMA;FERRETERIA ESPERANZA;15;ROLY CHALCO;0.0;7.29;0.0;0.0;0.0;6.72;0.0;5.79;0.0;0.0;9.43;0.0;29.23;11.26;7.52;0.0;0.0;0.0;10.51;6.05;15.73;0.0;12.98;3.73;8.98;76.75;6.22;10.58;9.95;8.76;8.19;8.27;0.0;0.0;0.0;7.7;5.07;6.05;70.79;8.9;8.8;17.19;9.49;13.47;0.0;5.17;11.1;7.18;81.29;258.06
691;Cochabamba;VILLA FATIMA;FERRETERIA D Y R;15;ROLY CHALCO;102.97;0.0;282.06;130.48;154.17;0.0;104.14;0.0;0.0;319.73;193.47;101.82;1388.83;247.33;405.81;183.82;149.55;181.91;106.79;0.0;410.52;0.0;73.92;385.82;188.05;2333.52;0.0;203.27;0.0;165.18;375.29;86.25;0.0;268.26;237.88;346.88;257.17;118.86;2059.04;125.6;207.35;269.7;179.51;244.12;0.0;156.76;224.73;111.01;1518.77;7300.16
1086;Cochabamba;VILLA FATIMA;FERRETERIA MADAGASCAR;15;ROLY CHALCO;240.74;269.54;0.0;0.0;0.0;99.28;150.04;0.0;0.0;0.0;215.43;0.0;975.02;183.36;0.0;0.0;216.04;208.08;206.18;121.16;205.1;0.0;264.95;185.75;130.99;1721.6;171.08;285.19;0.0;222.89;244.62;258.71;197.54;198.62;406.23;160.76;288.23;112.44;2546.32;135.24;247.56;103.77;158.59;230.13;178.43;73.86;227.68;338.92;1694.17;6937.1
2448;Cochabamba;VILLA FATIMA;FERRETERIA EUSEBIA;15;ROLY CHALCO;0.0;0.0;28.05;23.16;29.78;29.51;18.52;40.49;0.0;38.68;20.33;20.69;249.2;0.0;52.73;0.0;0.0;0.0;33.33;28.53;42.2;49.05;24.45;0.0;40.93;271.22;0.0;39.08;39.98;21.44;26.16;0.0;11.22;39.88;56.81;31.28;28.01;27.75;321.62;16.37;28.07;26.02;20.22;44.86;31.44;18.81;24.48;20.01;230.28;1072.32
724;Cochabamba;VILLA FATIMA;FERRETERIA ESTHER;15;ROLY CHALCO;170.17;0.0;142.78;82.15;205.39;81.67;99.17;106.64;0.0;0.0;0.0;136.2;1024.18;162.93;216.36;200.36;243.01;187.85;0.0;84.69;196.44;192.13;160.17;0.0;214.04;1857.98;0.0;134.2;0.0;150.15;240.04;195.18;163.46;247.29;229.9;203.83;0.0;55.72;1619.77;220.52;91.91;287.63;119.65;248.94;132.74;59.57;178.04;229.81;1568.81;6070.74
1956;Cochabamba;VILLA FATIMA;FERRETERIA ILLIMANI (VILLA FATIMA);15;ROLY CHALCO;44.32;33.52;43.11;32.87;54.01;53.7;52.82;62.19;0.0;17.99;37.15;0.0;431.69;0.0;49.23;38.07;0.0;62.12;0.0;30.62;96.48;59.2;0.0;35.61;70.71;442.04;24.57;47.48;47.69;60.24;45.97;21.39;30.7;75.6;71.0;0.0;59.42;19.99;504.06;14.62;45.08;47.9;40.48;57.53;38.96;20.86;49.11;63.84;378.39;1756.17
167;Cochabamba;VILLA FATIMA;EUSEBIA LIMACHI MAMANI;15;ROLY CHALCO;129.9;0.0;227.06;0.0;0.0;0.0;296.48;395.53;168.88;0.0;100.72;80.99;1399.56;204.42;289.96;368.18;0.0;0.0;347.18;0.0;0.0;419.83;351.72;231.16;271.34;2483.79;0.0;112.08;0.0;390.21;0.0;0.0;186.18;277.88;232.03;184.2;247.38;245.33;1875.3;205.82;205.29;324.02;181.86;366.98;141.93;157.39;339.2;265.07;2187.56;7946.21
694;Cochabamba;VILLA FATIMA;FERRETERIA FORTALEZA (VILLA FATIMA);15;ROLY CHALCO;100.06;81.96;133.61;45.85;130.28;112.26;110.75;310.41;0.0;94.99;62.34;152.89;1335.41;0.0;0.0;88.14;0.0;174.32;197.82;89.9;268.24;187.71;184.45;113.45;143.19;1447.22;98.96;110.43;132.89;101.39;0.0;93.04;128.61;201.71;144.87;120.74;104.46;0.0;1237.12;105.37;124.94;137.04;104.56;121.19;75.58;150.08;147.8;90.06;1056.61;5076.36
727;Cochabamba;VILLA FATIMA;FERRETERIA ABARIZ;15;ROLY CHALCO;0.0;77.82;55.15;78.3;51.14;80.85;111.85;0.0;0.0;0.0;0.0;0.0;455.11;274.43;0.0;0.0;0.0;229.51;132.61;37.18;172.05;0.0;191.57;102.38;103.19;1242.91;0.0;177.01;0.0;96.51;165.13;0.0;0.0;0.0;186.05;119.28;79.32;0.0;823.3;135.7;101.77;131.32;161.13;143.25;108.02;88.36;0.0;101.72;971.27;3492.6
1309;Cochabamba;VILLA FATIMA;FERRETERIA JESSIM;15;ROLY CHALCO;9.16;6.47;4.54;10.17;7.64;4.76;4.53;5.62;9.58;8.93;0.0;3.92;75.31;0.0;9.36;0.0;6.64;6.09;5.02;6.16;7.15;6.7;13.51;6.56;6.21;73.39;8.04;11.19;11.77;0.0;9.13;5.96;2.86;6.82;9.0;8.0;5.68;6.5;84.94;7.31;5.01;8.58;0.0;0.0;8.26;6.08;7.2;6.42;48.86;282.5
2465;Cochabamba;VILLA FATIMA;HUBDAY SOCIAL;15;ROLY CHALCO;88.84;56.36;0.0;99.07;90.29;0.0;98.94;65.72;192.54;84.42;111.12;107.96;995.25;120.03;0.0;156.81;0.0;175.48;80.95;88.37;175.24;228.35;0.0;121.94;140.67;1287.84;101.91;142.68;136.28;156.51;138.73;93.97;0.0;95.55;206.44;121.84;74.57;125.27;1393.76;88.66;98.39;82.29;151.74;89.78;92.78;57.84;158.91;141.64;962.03;4638.88
1355;Cochabamba;VILLA FATIMA;VELLANIRA JAZMÍN JAVIER ÁLVAREZ;15;ROLY CHALCO;0.0;0.0;0.0;0.0;0.0;0.0;52.44;234.36;0.0;0.0;81.85;0.0;368.65;267.13;0.0;102.82;0.0;300.93;210.95;0.0;226.29;230.53;0.0;169.21;0.0;1507.86;0.0;150.48;256.66;136.96;236.36;163.93;90.75;0.0;150.04;192.43;88.73;223.2;1689.53;84.89;0.0;250.83;220.83;218.02;113.77;0.0;144.34;194.98;1227.66;4793.7
2534;Cochabamba;VILLA FATIMA;FERRETERIA ALVARES ( VILLA FATIMA);15;ROLY CHALCO;93.12;246.84;203.38;225.31;0.0;228.62;170.81;291.39;234.78;197.38;0.0;228.0;2119.63;234.69;319.28;0.0;269.87;185.43;190.01;223.14;547.68;184.96;258.2;210.69;166.13;2790.08;223.12;254.94;0.0;0.0;267.23;337.75;230.56;285.7;248.35;315.7;204.52;247.11;2614.96;159.71;266.8;208.86;234.95;167.28;210.46;162.78;231.58;290.32;1932.75;9457.42
3457;Tarija;VILLA MONTES;FERRETERIA ROLANDO;8;ROBERTO PACHECO;375.32;425.56;386.88;419.1;361.58;364.62;257.82;720.22;218.68;378.59;331.08;522.34;4761.77;261.25;480.76;742.42;854.09;604.69;964.01;317.31;970.34;488.09;429.67;523.9;387.98;7024.48;515.87;607.03;480.61;645.09;518.78;551.5;330.64;987.23;830.29;608.81;523.29;579.8;7178.94;587.09;793.68;180.06;669.78;477.96;214.52;0.0;544.77;0.0;3467.88;22433.07
3458;Tarija;VILLA MONTES;FAMALUNA;8;ROBERTO PACHECO;83.64;74.78;46.08;38.06;78.06;58.9;54.28;36.99;66.64;58.5;47.56;103.61;747.08;72.68;57.75;63.3;83.1;64.43;70.2;0.0;206.61;73.23;54.92;66.36;60.22;872.8;65.86;91.19;119.84;77.66;72.73;118.47;120.07;43.41;136.98;95.5;98.05;45.38;1085.16;56.92;26.19;89.22;75.37;73.33;32.96;43.99;87.78;90.17;575.93;3280.96
2262;Cochabamba;VILLA TUNARI CBBA;FERRETERIA CAPRILES (VILLA TUNARI);3;CARMEN SANCHEZ;61.73;0.0;70.55;49.06;101.68;49.08;25.59;65.08;72.93;0.0;48.74;57.94;602.39;57.26;90.64;66.17;89.68;0.0;79.16;65.43;131.19;85.1;65.98;0.0;89.44;820.04;57.76;110.04;124.62;70.41;0.0;50.79;109.17;40.53;94.33;43.21;70.23;83.46;854.56;37.53;66.8;97.33;57.29;120.9;30.78;48.74;90.81;111.18;661.35;2938.35
1795;Cochabamba;VILLA TUNARI CBBA;FERRETERIA NINA B (EL TROPICO);3;CARMEN SANCHEZ;78.87;76.25;0.0;105.98;0.0;36.99;74.36;0.0;0.0;0.0;0.0;0.0;372.45;116.63;97.98;157.06;75.8;0.0;67.41;130.43;176.9;156.41;149.49;0.0;0.0;1128.09;77.02;125.97;89.6;79.2;102.94;42.26;108.23;123.84;170.09;158.48;70.55;73.92;1222.1;95.84;76.73;84.02;113.89;119.24;104.64;50.26;108.53;112.07;865.22;3587.86
2154;Cochabamba;VILLA TUNARI CBBA;FERRETERIA DAYANA NINA;3;CARMEN SANCHEZ;143.73;158.55;154.34;198.48;0.0;0.0;0.0;99.15;0.0;179.72;159.18;176.98;1270.12;0.0;0.0;0.0;285.42;143.86;276.34;0.0;0.0;0.0;144.5;214.67;185.28;1250.06;303.05;212.42;118.44;206.11;234.15;142.44;230.87;234.03;325.47;224.5;209.64;181.45;2622.58;0.0;262.89;155.55;134.84;308.91;0.0;108.84;0.0;198.84;1169.86;6312.63
2155;Cochabamba;VILLA TUNARI CBBA;FERRETERIA ALIANZA;3;CARMEN SANCHEZ;95.52;102.31;128.6;50.94;152.3;0.0;0.0;131.39;88.24;97.44;57.1;126.23;1030.07;169.83;125.27;156.9;119.25;0.0;80.36;171.19;205.83;195.81;0.0;164.29;102.99;1491.71;53.16;191.82;216.21;0.0;0.0;139.15;42.01;240.02;142.66;0.0;110.25;112.95;1248.23;0.0;112.49;130.57;90.04;188.44;66.42;95.16;171.71;209.83;1064.65;4834.66
523;La Paz;VILLA TUNARI LP;FERRETERIA ALVAREZ (VILLA TUNARI);16;ALBERTO MENESES;199.83;142.9;0.0;108.36;100.17;67.6;0.0;139.28;135.63;181.63;0.0;117.73;1193.13;77.19;198.03;204.96;0.0;97.61;0.0;115.07;209.86;0.0;0.0;130.87;168.92;1202.51;282.68;75.9;0.0;182.84;161.71;273.54;139.19;214.25;233.25;318.78;0.0;202.41;2084.55;0.0;129.97;0.0;157.95;251.77;87.59;0.0;141.6;0.0;768.88;5249.07
3391;La Paz;VILLA TUNARI LP;FERRETERIA YEYMY;16;ALBERTO MENESES;277.8;270.35;187.15;317.62;360.45;300.11;334.5;372.11;210.07;398.21;0.0;334.26;3362.63;455.63;0.0;362.22;320.18;688.2;504.47;357.71;624.04;380.2;382.87;0.0;298.82;4374.33;357.77;454.73;264.9;0.0;282.42;308.06;168.12;0.0;516.48;0.0;338.03;202.44;2892.96;0.0;484.54;269.09;225.49;303.66;231.05;217.17;227.65;382.26;2340.91;12970.82
524;La Paz;VILLA TUNARI LP;FERRETERIA MATIAS 2;16;ALBERTO MENESES;0.0;0.0;4.02;4.67;0.0;3.83;2.14;3.35;4.7;4.06;2.82;0.0;29.59;7.66;0.0;3.96;3.45;4.96;5.43;3.4;2.65;7.08;7.59;4.96;3.61;54.74;3.85;0.0;5.65;6.85;5.56;4.27;3.74;5.0;0.0;3.77;5.38;0.0;44.07;6.15;0.0;0.0;0.0;3.96;0.0;2.84;4.93;0.0;17.87;146.28
2427;La Paz;VILLA TUNARI LP;FERRETERIA FREDDY;16;ALBERTO MENESES;404.57;313.53;442.06;316.88;354.14;337.57;267.97;697.55;369.36;276.64;379.77;139.07;4299.1;399.25;352.06;458.81;501.08;336.32;459.64;247.62;401.54;313.61;708.78;470.65;406.73;5056.09;467.88;397.04;437.85;351.43;326.88;358.34;485.21;307.7;555.96;308.02;158.69;477.06;4632.06;522.12;0.0;395.82;538.87;683.58;321.72;200.52;447.67;243.23;3353.52;17340.77
2683;La Paz;VILLA TUNARI LP;FERRETERIA MONTES (VILLA TUNARI);16;ALBERTO MENESES;0.0;36.8;45.51;14.88;23.8;20.5;15.9;51.12;51.84;38.26;25.33;23.91;347.85;49.68;43.99;0.0;42.13;75.28;0.0;18.49;33.14;43.46;40.81;22.1;25.78;394.86;23.72;38.28;67.53;27.61;51.42;37.51;28.62;35.41;27.0;89.23;20.7;50.26;497.29;52.14;34.19;25.55;47.2;29.46;21.42;44.11;49.18;50.2;353.44;1593.43
